lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
122,2,105.83,7,9,4,2,2,0,0,1
47,1,114.33,4,12,4,4,0,0,3,1
33,2,125.1,5,24,4,2,0,0,0,1
28,0,73.88,3,4,4,2,2,0,0,1
16,1,118.0,2,19,3,2,1,0,0,1
85,0,119.7,8,3,4,3,0,0,0,0
5,0,66.0,3,2,2,1,0,0,0,1
76,0,126.9,5,17,4,3,0,0,0,1
3,1,47.5,4,23,3,1,2,0,0,1
144,2,114.3,7,30,4,1,1,0,0,1
16,2,144.67,4,12,4,3,0,0,3,1
27,2,124.0,9,18,4,2,0,0,0,1
19,1,109.0,3,18,4,2,0,0,0,1
148,0,118.15,7,21,4,3,2,0,0,1
79,0,105.0,4,30,3,3,2,1,0,1
173,1,98.1,10,1,4,1,2,3,0,1
54,0,103.5,7,10,4,0,2,3,0,0
136,1,116.73,8,20,4,2,2,0,0,1
224,1,65.0,10,2,3,2,1,0,1,1
1,0,70.0,6,17,3,2,1,0,0,1
107,1,86.72,6,20,4,3,1,0,0,1
122,1,118.8,8,2,4,3,0,0,3,1
1,0,86.43,12,27,3,5,2,0,0,1
160,0,106.75,8,8,4,5,2,3,0,0
31,1,67.6,3,7,4,3,1,3,0,1
8,1,85.96,3,4,4,2,2,0,1,0
12,1,108.0,2,5,4,2,1,0,3,1
240,2,90.95,10,27,4,3,1,0,0,1
56,0,97.2,10,5,4,1,0,3,0,0
19,1,58.0,12,22,3,4,0,0,0,1
75,1,87.55,4,4,4,4,1,0,0,1
132,0,162.0,9,9,4,3,2,0,3,0
204,0,128.7,8,29,4,2,1,0,3,0
22,1,118.07,11,10,4,3,0,0,3,1
44,1,80.74,3,11,4,2,2,0,0,1
73,2,159.3,5,25,4,2,0,0,3,1
57,2,130.2,11,11,4,2,1,1,0,1
79,0,168.3,9,11,4,0,2,0,3,0
106,1,82.45,7,27,3,3,0,0,3,1
5,1,121.0,12,8,4,3,0,0,3,1
97,0,135.0,10,17,4,5,2,0,0,0
36,0,60.29,1,12,4,4,0,0,0,0
4,2,152.85,4,17,4,1,2,0,5,1
36,1,90.09,9,25,4,0,2,0,0,1
197,0,108.9,10,8,4,1,2,0,0,0
40,1,83.9,3,5,4,2,2,0,0,1
5,0,65.0,9,14,2,0,1,0,0,1
0,0,65.0,11,23,2,1,0,0,0,1
281,0,126.3,10,3,4,3,1,0,3,0
52,2,104.08,3,17,4,3,2,0,3,1
19,0,100.0,6,22,2,2,0,0,0,1
67,3,112.9,12,5,4,1,2,3,0,1
1,0,163.5,7,24,4,2,2,0,3,1
53,1,108.0,11,2,4,3,0,0,0,0
0,1,129.83,8,27,4,2,2,0,3,1
137,1,90.0,11,15,4,2,0,0,0,0
70,2,87.48,10,30,4,3,2,0,0,1
162,1,120.82,8,14,4,5,2,0,0,0
153,1,99.45,7,23,4,2,2,0,0,1
27,1,151.0,7,8,4,2,0,0,0,1
266,0,80.75,10,7,3,3,2,0,0,1
17,1,120.0,12,29,4,2,0,3,0,1
105,1,76.5,8,10,4,2,1,0,0,1
28,1,121.03,6,26,4,1,2,3,0,1
150,1,89.4,9,9,4,2,0,3,0,1
16,1,105.82,4,12,4,3,0,0,3,1
55,0,74.88,11,23,4,1,0,0,0,1
44,0,77.76,11,3,4,2,0,0,0,1
111,1,102.75,5,9,4,3,1,3,0,1
49,1,130.9,3,30,4,4,0,1,3,0
64,1,81.08,7,18,4,2,1,0,0,1
303,0,91.8,12,27,4,3,0,0,3,0
24,2,146.0,6,9,4,2,0,0,3,1
104,1,98.64,9,5,4,5,2,0,0,1
123,0,120.34,10,21,4,5,2,0,3,1
17,2,113.33,10,1,4,3,0,0,0,1
0,1,123.0,10,22,4,1,0,3,0,1
70,2,113.87,12,8,4,3,0,0,0,1
9,1,128.5,9,11,4,2,0,0,0,1
3,2,106.0,8,21,4,2,0,0,0,1
35,0,144.63,10,2,4,2,2,0,3,1
18,1,75.0,12,30,3,2,1,0,0,1
30,1,119.1,7,15,4,4,2,3,0,1
18,1,103.18,10,30,4,0,2,0,0,1
33,0,135.9,9,8,4,3,2,0,0,0
76,0,120.0,10,10,4,0,1,0,0,0
120,0,93.16,7,29,3,2,0,0,3,1
15,0,195.4,3,17,4,3,2,0,5,0
82,1,84.15,3,27,4,3,2,0,0,1
67,0,80.75,4,3,4,4,2,3,0,1
36,2,67.5,8,28,3,1,2,0,0,1
5,2,157.0,4,21,4,3,0,0,3,1
259,3,80.26,12,28,4,5,2,0,0,1
13,1,137.67,4,28,4,3,0,0,0,0
8,0,89.0,12,19,3,2,2,1,0,1
240,0,80.75,10,27,4,3,1,3,0,0
3,2,156.0,4,1,4,2,0,0,3,1
18,0,97.0,1,15,4,5,2,0,3,1
30,1,144.9,8,5,4,2,0,0,0,1
92,1,69.5,2,9,4,2,0,0,0,1
15,2,168.0,6,19,4,1,2,0,3,1
88,1,138.0,5,3,3,3,0,1,0,1
15,0,88.4,12,20,4,5,2,0,0,1
0,0,142.0,9,9,4,1,0,0,0,1
57,0,143.29,4,17,4,5,2,1,3,0
28,1,115.03,4,17,4,1,2,0,0,0
118,1,114.3,8,11,4,1,0,0,0,1
6,0,197.12,5,20,4,4,2,0,6,0
0,0,64.5,1,18,3,1,1,0,0,1
96,2,159.3,6,13,4,1,1,0,3,1
2,1,67.0,12,14,2,2,0,0,0,1
15,0,114.33,6,12,4,1,2,0,0,0
40,1,134.1,9,9,4,2,2,3,0,1
74,1,116.1,6,10,4,2,0,3,0,1
9,2,171.0,8,8,4,2,1,0,0,1
129,0,131.75,7,25,4,4,1,1,0,0
76,1,72.25,11,1,4,2,2,0,0,1
8,2,80.85,9,8,4,2,0,0,0,1
136,1,99.45,5,8,4,2,2,0,0,1
57,0,76.2,12,26,4,6,2,0,0,1
78,1,109.18,3,23,3,4,0,1,0,1
38,1,73.2,2,27,4,1,1,0,0,1
80,0,75.0,12,3,3,1,2,0,0,1
159,2,85.0,11,22,4,4,0,0,0,1
34,0,224.67,9,23,4,3,0,1,0,0
92,2,68.0,7,6,4,3,1,0,0,0
3,0,79.0,2,7,4,0,2,3,0,0
89,0,79.5,4,9,4,1,2,3,0,1
75,0,75.0,4,26,3,4,0,0,0,1
203,1,137.7,8,27,4,1,0,0,3,0
17,1,67.0,8,22,2,1,1,0,0,1
28,0,109.0,5,19,2,2,0,0,0,1
188,0,61.88,11,21,3,2,1,0,0,1
131,0,132.3,10,15,4,1,2,0,3,0
66,0,89.75,6,20,3,1,1,0,0,1
0,1,110.0,9,27,2,1,0,0,3,1
67,1,123.3,7,20,4,2,0,0,3,1
21,1,174.0,11,18,4,2,0,0,5,0
1,1,90.33,12,10,4,1,2,3,0,1
19,1,107.0,1,1,4,2,0,0,0,1
34,0,144.0,10,5,4,2,0,0,4,1
5,0,151.0,8,9,4,3,0,0,0,0
135,0,130.5,8,2,4,2,0,0,0,1
259,0,90.0,5,5,3,3,0,0,0,0
85,2,114.3,7,2,4,1,1,0,0,1
2,0,122.75,6,17,3,3,2,1,3,1
9,1,140.0,10,16,4,2,2,3,0,0
57,0,96.3,4,18,4,1,1,0,0,0
8,3,129.2,6,4,4,1,0,0,0,1
72,1,81.3,3,16,4,3,0,0,0,1
54,2,174.9,3,27,4,1,2,0,5,1
1,0,89.0,5,24,2,1,0,0,0,1
103,0,95.0,5,4,3,3,0,0,0,0
147,0,124.0,6,2,3,3,0,0,0,0
99,0,80.5,2,19,2,2,0,0,0,1
6,1,135.5,12,24,4,1,0,1,0,1
0,1,126.0,10,30,4,2,1,0,3,1
9,0,161.33,9,7,4,2,1,0,0,1
1,0,79.0,12,29,2,1,0,0,0,1
20,1,156.0,5,21,4,1,0,0,3,1
70,0,86.4,3,27,4,4,2,0,4,0
286,0,91.0,9,16,3,2,0,1,0,1
74,1,102.6,12,26,4,2,1,0,3,1
203,2,102.85,12,29,4,3,1,0,3,1
18,0,138.0,5,7,4,3,2,0,3,0
129,1,76.3,7,4,4,5,2,0,0,1
178,0,89.25,8,10,4,4,0,3,0,0
244,1,176.04,12,29,3,3,1,0,0,1
23,0,69.0,12,9,4,4,1,0,0,1
15,2,138.0,9,2,4,2,0,0,0,1
150,1,118.62,8,28,4,3,2,0,0,1
57,0,140.13,9,7,4,3,0,0,3,1
54,1,100.2,10,3,4,1,2,0,0,1
18,2,77.0,1,30,4,1,1,3,0,1
178,1,102.3,7,20,4,3,0,0,0,0
40,1,145.35,3,23,4,4,0,0,3,0
46,2,152.1,7,27,4,1,0,0,0,1
5,2,159.0,10,27,4,3,1,0,0,1
277,1,89.14,9,5,3,5,2,1,0,1
226,0,102.76,10,25,3,3,0,1,0,0
228,1,102.85,10,5,4,4,0,0,0,0
46,0,108.72,9,9,3,2,0,0,0,1
98,1,109.65,5,8,4,3,2,3,0,0
88,2,96.9,7,18,3,2,1,0,0,1
54,0,65.0,11,18,2,1,0,0,0,1
91,1,148.5,8,3,4,2,0,0,0,1
29,0,57.0,3,1,3,3,0,0,0,1
69,1,57.52,10,28,4,1,0,3,0,1
143,0,121.8,7,19,4,3,0,0,3,0
260,1,56.94,11,16,4,4,1,0,0,1
17,0,102.0,12,30,4,2,2,3,0,1
12,2,88.0,11,30,4,3,0,3,0,1
52,3,105.4,12,19,4,5,1,0,0,1
0,2,80.0,8,6,4,1,0,0,0,1
54,1,78.77,4,27,4,3,0,3,0,1
0,0,85.0,8,13,4,2,0,0,0,1
160,1,76.5,8,5,4,2,0,0,0,1
6,0,75.0,12,27,2,0,2,0,0,1
77,1,105.3,4,6,4,2,0,0,3,1
66,0,108.8,4,15,4,3,2,0,3,1
165,0,180.2,8,19,4,3,2,1,3,0
161,1,101.15,7,31,4,3,2,0,0,0
9,0,75.0,7,27,3,3,0,3,0,1
19,0,154.0,4,13,4,1,0,3,0,1
92,1,60.0,12,26,3,3,2,0,3,1
65,3,135.9,9,27,4,3,0,0,0,1
83,1,90.18,10,31,4,4,1,0,0,1
45,1,134.1,7,5,4,1,0,0,0,1
0,0,103.18,7,10,4,0,2,3,0,1
124,0,92.65,11,26,3,1,0,0,0,1
137,0,107.95,7,6,4,4,0,0,0,1
83,1,76.5,8,2,4,1,2,0,0,1
75,0,65.0,6,15,2,1,0,0,0,1
0,0,74.14,5,16,4,0,1,3,0,1
7,1,132.33,6,29,4,3,0,3,0,1
113,1,100.75,4,25,4,3,1,0,0,1
48,0,159.3,5,29,4,0,2,0,3,0
146,1,106.2,6,3,4,2,0,0,0,1
145,0,177.75,10,22,4,1,1,1,0,0
20,1,85.5,9,25,3,0,2,0,0,1
37,1,131.03,7,20,4,4,0,3,0,1
54,0,89.46,3,17,4,3,1,0,0,0
164,0,115.6,8,30,3,3,0,0,3,0
2,1,198.28,10,19,4,3,0,0,5,1
178,0,108.3,8,4,4,3,0,0,0,0
24,0,89.25,6,13,4,1,1,0,0,1
11,0,141.0,5,7,4,1,0,0,0,0
0,0,80.0,8,23,4,0,1,0,0,1
2,0,0.0,1,23,1,1,0,0,3,1
0,1,90.0,8,6,4,2,0,0,0,1
20,0,88.4,12,22,4,3,1,0,0,1
14,0,169.0,7,28,4,2,0,1,0,0
0,2,159.0,6,22,4,1,0,0,0,1
92,2,89.85,7,12,4,4,0,0,0,1
12,1,147.2,9,14,4,4,1,0,3,1
57,0,72.47,12,25,4,5,2,0,0,1
19,1,145.0,9,5,4,1,1,0,3,0
127,0,128.7,8,26,4,2,0,0,3,0
25,0,77.77,11,16,4,0,1,0,0,1
89,0,63.58,3,24,3,3,0,0,0,1
127,1,91.48,10,2,4,3,2,0,0,1
66,3,177.66,9,4,4,3,2,0,5,1
1,0,108.0,7,20,4,1,0,3,0,1
229,0,89.25,10,22,4,2,2,0,0,0
9,1,95.0,6,17,3,2,1,0,0,1
33,0,139.52,4,24,4,4,2,0,5,0
70,0,100.0,6,3,3,2,0,0,1,1
23,0,142.0,10,2,4,2,1,0,3,1
58,0,75.0,11,23,3,3,0,0,0,1
20,1,134.1,9,22,4,3,0,3,0,1
51,0,135.9,5,23,4,0,1,0,0,1
3,1,125.67,8,24,4,3,0,3,0,1
0,2,121.0,7,29,4,1,0,0,0,1
102,0,87.0,10,16,3,2,0,1,0,1
54,0,66.5,10,16,3,2,2,0,0,1
7,0,56.0,3,2,3,2,0,0,3,1
62,1,65.66,2,15,4,3,1,0,1,1
220,1,90.95,8,9,4,5,0,0,0,0
163,0,115.0,10,15,3,1,0,0,0,0
9,1,120.0,10,19,4,3,1,0,0,1
38,0,137.52,9,16,4,2,0,0,4,1
25,1,168.38,11,6,4,4,2,0,0,0
210,0,96.3,10,19,4,4,0,0,0,0
132,1,107.0,4,6,4,2,0,0,0,0
304,1,74.15,10,21,4,2,1,0,0,1
159,0,68.55,7,3,4,2,2,0,0,0
11,1,89.0,1,21,4,3,1,0,0,1
213,0,123.25,8,23,4,5,1,1,0,0
180,2,100.08,10,28,3,2,1,1,0,0
135,0,90.0,9,14,3,2,1,0,0,0
2,1,0.0,5,29,4,0,0,3,0,1
12,0,85.0,2,16,3,4,0,0,0,1
10,2,102.33,9,7,4,2,1,3,0,1
41,0,100.0,10,24,3,3,1,0,0,1
54,0,116.1,5,21,4,1,0,3,0,0
112,1,120.0,6,2,3,3,0,0,0,1
213,0,130.0,6,7,4,3,0,0,0,0
133,2,137.7,7,12,4,3,0,0,0,1
12,1,152.0,4,29,4,3,2,0,3,1
32,1,54.71,11,18,4,2,2,3,0,1
3,1,112.0,5,21,3,1,1,1,0,1
13,1,202.54,9,12,4,1,1,0,3,0
29,1,150.06,11,9,4,4,0,0,0,1
148,0,79.53,6,25,4,5,2,0,0,0
23,0,104.5,9,17,4,2,0,0,0,1
54,1,99.0,3,18,4,2,1,0,0,1
185,2,81.77,5,6,4,2,0,0,0,0
11,0,154.0,9,5,4,1,1,0,3,0
113,0,167.45,5,1,4,5,2,0,5,0
63,2,88.4,12,18,4,5,4,0,0,1
195,0,158.95,7,18,4,3,1,0,5,0
3,0,98.0,5,2,2,0,1,0,0,1
14,1,185.2,9,15,4,5,0,0,5,1
93,1,150.56,10,22,4,5,2,1,3,0
4,0,110.0,10,11,2,1,0,0,3,1
0,1,107.0,10,31,4,1,0,0,0,1
3,0,142.33,6,14,4,3,0,0,0,1
181,1,103.95,7,30,4,2,2,0,0,0
85,2,89.7,11,14,4,3,1,0,0,1
4,1,59.75,1,16,4,1,1,3,0,1
28,3,105.9,11,28,4,5,1,0,0,1
23,2,112.0,11,11,4,1,0,0,0,1
17,1,80.0,3,17,2,2,0,0,0,1
252,1,53.47,12,29,4,3,1,3,0,1
126,2,129.6,9,23,4,3,2,0,0,1
40,1,100.1,11,11,4,2,0,0,0,1
29,1,86.93,3,8,4,3,0,0,0,1
60,0,140.4,5,27,4,2,1,0,3,0
32,0,63.75,10,5,3,3,1,0,3,1
4,0,90.78,12,9,4,3,2,0,0,1
12,2,129.0,10,29,4,1,2,3,0,1
1,0,127.0,2,26,4,1,0,0,3,1
5,2,114.0,9,20,4,0,1,3,0,1
32,0,85.0,10,15,3,1,1,0,0,1
4,0,95.0,10,25,0,1,0,0,0,1
51,0,88.0,11,2,4,4,1,3,0,0
76,1,94.5,4,14,4,3,0,3,0,1
12,0,176.33,12,10,4,1,2,0,5,1
38,1,145.8,9,21,4,2,1,0,0,1
88,0,98.18,4,26,4,4,0,0,0,0
30,2,120.53,8,31,4,3,0,0,0,1
2,0,81.6,12,17,4,2,2,0,0,1
33,1,126.9,6,15,4,3,0,0,0,1
200,3,76.5,8,22,4,1,0,0,0,1
5,0,94.0,11,2,2,2,0,0,3,0
4,1,87.0,2,26,4,2,0,0,0,1
5,0,95.0,4,11,0,3,1,0,0,1
1,0,169.33,10,9,4,2,1,0,0,1
68,0,109.8,12,22,4,2,0,0,0,0
17,0,97.2,11,20,4,14,6,0,0,0
268,1,105.25,8,6,4,1,1,0,1,0
71,0,110.5,10,22,3,1,1,0,3,0
0,0,111.2,5,5,2,1,0,0,0,1
143,0,90.0,8,25,3,3,0,0,0,1
0,1,0.0,10,2,1,1,0,0,4,1
1,0,159.0,8,2,2,1,0,0,0,1
61,0,121.5,7,23,4,4,2,0,0,0
9,1,94.86,9,4,4,2,2,0,3,1
84,2,177.3,9,9,4,2,0,0,3,1
266,0,75.0,12,2,3,2,0,0,0,1
186,1,112.2,8,3,4,5,2,0,3,0
187,0,86.5,7,7,4,2,0,0,1,0
290,0,72.0,6,17,3,2,1,0,0,0
2,0,77.5,1,13,4,2,0,0,0,1
244,0,80.7,12,30,4,2,1,3,0,0
12,1,106.0,2,12,4,2,0,0,3,0
0,0,123.0,4,23,4,1,1,0,0,1
10,0,113.24,6,13,4,4,1,3,3,1
7,0,89.0,4,11,4,0,1,3,0,1
146,0,89.75,9,21,3,1,0,0,0,1
0,2,155.0,9,15,4,1,0,0,3,1
1,0,96.0,10,1,3,1,0,0,0,1
14,0,177.0,6,20,4,1,1,0,3,0
115,2,70.03,4,26,4,4,0,0,0,1
75,0,80.0,3,17,4,3,1,0,0,0
58,1,102.6,12,9,4,2,0,0,0,1
386,0,109.0,10,23,4,0,2,1,0,0
73,1,82.45,3,29,4,4,0,0,0,1
42,0,168.3,8,23,4,5,0,0,3,1
8,1,103.0,11,14,4,1,1,0,0,1
3,0,101.0,3,22,4,1,0,0,0,1
98,0,80.75,9,16,3,2,1,0,0,1
64,0,70.46,3,10,4,13,6,3,0,0
348,0,62.64,12,6,3,1,0,0,0,1
1,0,129.0,4,6,4,1,0,3,0,1
38,0,69.44,2,20,4,3,2,0,3,0
85,0,102.43,4,28,4,3,1,3,0,0
53,0,149.4,9,11,4,2,2,0,3,0
91,0,90.95,6,3,3,2,1,0,3,0
13,0,66.71,12,5,4,2,1,0,3,1
34,1,135.9,9,9,4,2,0,0,0,1
3,0,89.0,4,17,4,0,1,3,0,1
110,0,190.8,10,14,4,2,0,0,5,0
88,1,127.8,7,5,4,5,2,0,3,1
134,2,137.7,9,29,4,3,1,0,3,0
34,0,67.5,2,9,4,4,0,3,0,0
5,0,185.33,12,3,4,1,2,0,5,1
106,1,118.8,10,7,4,2,1,0,0,0
213,1,92.29,6,30,4,5,2,3,0,1
85,0,98.0,12,3,4,1,1,0,0,1
62,0,118.8,4,9,4,1,2,0,3,1
63,0,177.3,7,19,4,2,0,0,5,0
39,1,97.4,11,15,4,5,2,0,0,1
10,0,134.0,8,21,4,0,1,0,0,0
165,0,137.34,8,13,4,5,2,0,0,0
28,1,77.39,2,5,4,2,2,0,1,1
20,1,122.0,8,31,4,2,0,0,0,0
84,0,90.95,4,8,4,2,2,0,0,0
2,1,104.0,4,11,4,1,1,3,0,1
0,0,100.0,10,15,3,2,0,0,0,1
5,0,101.0,4,5,0,3,0,0,0,1
2,1,111.0,11,18,4,2,0,0,0,1
107,1,119.7,8,21,4,1,2,0,0,1
6,1,130.0,3,23,4,3,0,3,0,1
11,2,129.0,2,5,4,2,0,0,3,1
49,2,168.3,8,21,4,0,2,0,3,1
48,3,168.3,8,15,4,4,1,0,3,1
143,0,96.3,8,26,4,2,2,0,0,0
0,0,75.0,12,15,2,1,0,0,0,1
16,1,135.0,3,9,4,3,0,1,0,1
86,0,93.6,11,13,4,0,1,0,0,0
86,0,139.6,7,9,3,4,2,1,3,1
0,0,75.0,8,11,4,1,0,0,0,0
122,2,97.0,6,30,3,3,0,0,3,1
0,0,75.0,12,15,2,1,0,0,0,1
63,0,159.3,6,8,4,3,0,0,3,0
6,0,94.0,11,8,2,1,0,0,3,1
7,2,0.0,6,3,1,1,0,0,6,1
155,0,130.5,8,16,4,2,0,0,0,0
1,0,76.5,1,8,4,2,0,3,0,1
42,1,60.0,1,14,3,3,1,0,0,1
83,1,75.0,5,1,3,2,2,0,0,1
31,2,159.3,10,18,4,5,2,0,5,1
32,1,85.0,10,25,3,3,0,0,0,1
94,1,76.5,7,14,4,3,0,0,0,0
54,1,95.19,1,10,4,2,2,0,3,1
289,0,67.0,10,17,3,1,0,0,0,1
99,1,132.6,5,23,4,3,1,0,3,1
20,1,139.0,10,6,4,1,0,0,0,1
4,1,132.08,5,31,4,4,0,0,3,1
26,0,75.0,10,18,3,1,2,0,3,1
48,2,177.3,8,18,4,3,2,0,3,1
1,1,79.0,1,29,4,1,0,3,0,1
184,0,101.05,10,4,4,3,0,0,1,0
40,0,81.9,3,5,4,3,2,0,0,0
67,0,135.0,10,19,4,3,0,0,0,0
32,0,124.25,9,12,4,4,1,0,1,0
98,1,156.6,10,30,4,1,2,0,5,1
1,1,0.0,10,10,4,0,0,0,0,1
108,2,87.3,3,30,4,3,0,0,0,0
130,0,102.58,3,25,4,2,1,0,1,1
86,0,221.18,10,24,4,3,1,1,5,0
47,1,170.1,8,14,4,2,2,1,0,1
5,0,110.0,5,24,2,2,0,0,0,1
167,0,137.7,7,29,4,2,0,0,3,0
23,0,109.0,3,18,4,1,0,0,0,1
243,0,65.29,9,1,4,3,0,0,0,0
37,1,72.91,9,5,4,3,1,3,0,1
77,2,164.3,6,19,4,0,2,0,3,1
18,1,78.5,1,30,4,1,0,3,0,1
50,1,52.0,1,14,3,3,0,0,0,1
65,0,126.9,6,20,4,1,1,0,0,0
125,0,138.3,12,27,4,3,0,0,3,0
82,1,74.15,4,25,4,0,1,0,0,0
77,3,100.84,4,10,4,3,2,0,0,1
32,1,117.9,5,21,4,1,1,0,0,0
187,1,94.5,7,22,4,2,0,3,0,0
16,2,105.0,9,13,4,1,2,0,0,1
100,1,93.3,3,25,4,2,1,0,0,0
151,1,97.75,8,11,4,3,2,0,0,1
44,0,96.3,6,18,3,1,1,0,3,0
302,1,65.6,8,2,4,8,2,0,1,1
88,0,180.63,4,28,4,3,1,0,5,0
0,1,96.6,8,20,4,1,1,3,3,1
133,1,99.3,4,29,4,2,1,0,0,1
70,2,79.2,12,8,4,1,0,3,0,1
181,2,90.9,10,28,4,2,0,0,0,0
123,1,70.73,4,30,4,5,2,0,0,1
34,1,107.55,10,15,4,3,1,0,0,1
56,1,126.9,5,30,4,2,1,0,0,1
51,1,87.3,9,7,4,1,0,3,0,1
80,1,78.3,3,7,4,2,1,0,0,0
98,2,59.5,12,29,3,3,0,0,0,1
45,1,80.3,2,25,4,3,0,0,0,1
20,0,98.4,10,12,4,5,1,0,0,1
5,3,160.0,10,20,4,2,0,0,0,1
48,0,67.5,3,5,4,1,2,3,0,0
133,0,103.7,6,27,4,4,1,0,3,0
220,1,96.3,9,2,4,2,0,0,0,0
4,1,90.0,10,6,3,3,0,0,0,1
75,0,60.0,2,20,3,2,2,0,0,1
74,0,87.0,9,18,3,2,0,1,0,1
52,2,79.2,12,7,4,3,0,3,0,1
31,1,98.93,3,3,4,16,6,0,3,0
1,0,98.0,8,9,4,0,1,3,0,1
10,1,169.0,7,16,4,1,0,0,0,0
69,1,114.9,6,21,4,3,0,3,0,1
39,0,137.7,4,21,4,3,1,0,3,1
81,0,80.75,10,16,3,3,2,0,0,1
13,0,80.0,3,2,2,3,0,0,0,1
13,0,85.0,10,18,3,1,2,0,0,1
76,0,132.6,4,30,4,2,2,0,3,1
242,0,150.45,10,7,4,3,2,0,3,0
96,1,90.9,4,8,4,1,0,0,0,0
28,0,118.15,8,29,4,3,1,0,0,0
290,0,86.7,12,1,4,3,1,0,3,0
49,0,150.3,6,3,4,2,1,0,3,0
53,1,61.5,2,27,3,4,2,0,0,1
39,1,144.9,8,22,4,0,1,0,0,0
221,1,48.0,8,12,3,1,0,1,0,1
0,0,126.0,10,12,4,1,1,0,0,1
99,0,67.5,3,17,4,2,0,3,0,1
44,1,93.6,6,1,4,2,0,3,0,1
2,0,66.0,1,14,2,1,0,0,0,1
73,0,85.0,7,14,3,3,0,0,0,1
29,3,144.68,9,9,4,2,2,0,0,1
245,1,145.8,12,29,4,3,1,0,0,1
172,0,90.67,8,15,4,5,1,3,0,0
19,1,77.25,12,23,4,1,0,0,1,1
66,0,126.0,3,5,4,1,1,1,0,0
85,1,72.25,3,28,4,5,1,3,0,1
1,2,184.5,7,8,4,2,2,0,3,1
72,1,96.9,7,17,3,4,2,0,0,1
40,0,201.95,3,25,4,2,1,0,6,0
88,0,106.25,10,22,3,4,2,1,0,1
17,1,117.04,10,7,4,2,2,0,0,1
41,0,150.3,6,8,4,4,0,0,3,0
94,0,174.6,5,20,4,2,1,1,3,0
54,1,75.95,2,8,4,4,1,0,0,1
94,1,81.08,4,15,4,2,1,0,3,1
205,1,92.01,8,20,4,6,2,0,0,1
61,0,55.96,7,11,4,1,2,0,0,1
15,2,170.0,10,7,4,2,0,0,3,1
44,0,124.46,8,29,4,5,2,0,3,1
5,0,89.0,4,5,4,1,0,3,0,1
83,0,75.0,12,18,3,0,2,0,0,1
23,2,200.0,8,21,4,1,2,0,3,1
37,0,152.1,7,28,4,2,0,0,0,0
9,1,130.0,8,20,4,1,0,0,0,0
49,0,60.0,11,16,3,2,1,0,3,1
1,0,161.88,11,8,2,1,0,0,0,1
27,0,65.0,11,29,2,0,1,0,0,1
180,1,99.68,8,11,4,6,2,0,3,1
19,2,119.33,11,12,4,1,2,0,3,1
139,0,90.95,9,5,3,1,1,0,3,1
25,0,75.2,11,29,4,1,0,0,0,1
1,0,54.0,2,20,3,1,2,0,0,1
30,2,114.0,12,4,4,0,2,0,3,1
43,0,74.88,12,27,4,1,0,0,0,1
6,1,108.0,12,12,4,0,1,0,0,1
39,2,114.41,11,10,4,3,2,0,0,1
69,0,79.05,3,16,4,4,1,0,0,0
8,1,65.0,7,26,2,1,0,0,0,1
0,0,139.0,7,18,2,0,1,0,4,1
50,0,260.9,7,4,4,1,1,0,6,0
220,1,84.15,12,30,4,2,2,0,0,0
65,2,97.33,10,28,4,2,0,0,0,1
115,0,108.0,10,13,4,1,0,3,0,0
191,0,49.5,6,3,3,2,1,0,0,1
0,0,124.0,9,8,4,1,0,0,0,1
7,2,81.0,2,5,4,1,0,3,0,1
39,2,109.49,6,17,4,2,0,0,3,1
18,1,79.0,2,24,4,4,0,3,0,0
119,0,85.5,6,28,4,1,0,3,0,0
182,1,112.2,8,15,4,3,1,0,3,0
76,1,76.5,3,21,4,5,1,3,0,1
13,1,141.0,6,19,4,1,2,0,0,1
4,0,106.0,2,14,4,7,4,0,3,1
49,0,131.4,6,3,4,2,1,0,3,0
61,0,99.9,7,23,4,1,1,0,0,0
22,0,213.0,10,10,4,3,1,0,3,0
253,0,90.0,5,4,3,4,0,0,0,0
73,1,76.5,4,3,4,1,2,3,0,1
96,0,82.45,8,11,3,2,0,0,3,1
0,0,164.0,8,29,4,0,1,0,3,1
136,0,170.36,5,7,4,5,2,0,5,0
64,1,190.0,9,25,4,2,0,0,0,1
1,0,75.0,11,3,3,1,0,0,0,1
68,1,168.3,9,9,4,2,1,0,3,1
18,2,166.0,6,16,4,3,0,0,3,1
47,0,75.0,3,29,3,3,0,0,0,1
105,1,95.37,12,26,4,1,1,0,0,1
84,1,85.5,8,3,4,2,1,0,0,1
154,2,79.2,12,8,4,2,0,3,0,1
6,1,174.0,9,4,4,1,0,0,5,1
271,1,101.33,9,21,4,3,0,0,0,0
129,0,80.75,5,13,3,2,2,0,0,1
78,0,120.49,12,16,3,2,0,1,0,1
66,1,79.0,12,24,4,1,2,0,3,1
33,1,88.0,12,10,4,1,0,3,0,1
182,0,126.9,9,20,4,4,0,0,0,0
77,0,136.0,9,25,3,2,1,0,0,1
55,2,159.3,5,13,4,2,1,0,3,1
5,0,65.0,5,9,2,1,1,0,0,1
35,0,132.3,6,21,4,1,0,0,3,0
9,3,168.0,9,8,4,1,0,0,0,1
4,1,139.0,7,16,4,1,0,3,0,1
4,1,79.0,11,29,2,1,0,0,0,1
9,1,86.0,2,10,4,1,0,0,0,1
